league_name,season_year,team_canonical,mean_attendance,max_attendance,average_occupancy
ligue2,1994,chamoisniortaisfc,2797.24,10353,0.27
ligue2,1994,cssedanardennes,4120.05,10040,0.41
ligue2,1994,eaguingamp,6734.38,16000,0.42
ligue2,1994,fcgueugnon,3822.86,22206,0.17
ligue2,1994,fcmulhousesudalsace,2694.43,10432,0.26
ligue2,1994,fctoulouse,9336.05,33000,0.28
ligue2,1994,lbchateauroux,3570.67,7824,0.46
ligue2,1994,lemansunionclub72,3691.05,10000,0.37
ligue2,1994,nimesolympique,2668.81,18000,0.15
ligue2,1994,olympiquecharlevilleneufmanilaiglemont,2714.67,5397,0.50
ligue2,1994,olympiquedalesencevennes,1654.14,6000,0.28
ligue2,1994,olympiquemarselha,15696.00,32257,0.49
ligue2,1994,perpignanfc,2151.00,8000,0.27
ligue2,1994,stadebriochin,4679.95,10600,0.44
ligue2,1994,stadelavallois,2802.86,10000,0.28
ligue2,1994,usldunkerque,1786.00,5737,0.31
ligue2,1995,amienssc,4030.90,7268,0.55
ligue2,1995,angerssco,3724.10,7176,0.52
ligue2,1995,asnancylorraine,6753.33,20530,0.33
ligue2,1995,asredstar93,2279.76,6827,0.33
ligue2,1995,associationsportivedoriginearmeniennedevalence,2936.24,10300,0.29
ligue2,1995,chamoisniortaisfc,3231.29,10000,0.32
ligue2,1995,cslouhanscuiseaux71,2055.71,7000,0.29
ligue2,1995,fclorient,3231.05,11000,0.29
ligue2,1995,fcmulhousesudalsace,2646.43,7581,0.35
ligue2,1995,fcsochauxmontbeliard,3421.24,9500,0.36
ligue2,1995,fctoulouse,7599.33,30000,0.25
ligue2,1995,lbchateauroux,4045.95,8000,0.51
ligue2,1995,lemansunionclub72,3687.24,8628,0.43
ligue2,1995,olympiquecharlevilleneufmanilaiglemont,2556.14,6769,0.38
ligue2,1995,olympiquedalesencevennes,887.62,5000,0.18
ligue2,1995,olympiquemarselha,14019.43,39408,0.36
ligue2,1995,perpignanfc,2180.29,8000,0.27
ligue2,1995,sasepinal,2091.10,8000,0.26
ligue2,1995,smcaen,10135.00,20000,0.51
ligue2,1995,stadelavallois,5265.05,13000,0.41
ligue2,1995,stadepoitevinpepp,3157.95,10000,0.32
ligue2,1995,usldunkerque,2407.10,7000,0.34
ligue2,1996,amienssc,3576.05,5404,0.66
ligue2,1996,asbeauvaisoise,2469.48,5395,0.46
ligue2,1996,asredstar93,2115.57,6848,0.31
ligue2,1996,assaintetienne,8267.71,12000,0.69
ligue2,1996,associationsportivedoriginearmeniennedevalence,1674.00,7000,0.24
ligue2,1996,associationtroyesaubechampagne,4579.48,7000,0.65
ligue2,1996,chamoisniortaisfc,4080.86,9000,0.45
ligue2,1996,cslouhanscuiseaux71,1706.52,4000,0.43
ligue2,1996,fcgueugnon,2849.71,5289,0.54
ligue2,1996,fclorient,2543.05,4254,0.60
ligue2,1996,fcmartigues,2015.57,5514,0.37
ligue2,1996,fcmulhousesudalsace,2619.29,5355,0.49
ligue2,1996,fcsochauxmontbeliard,4157.05,7500,0.55
ligue2,1996,fctoulouse,7741.33,11977,0.65
ligue2,1996,lbchateauroux,4616.57,7785,0.59
ligue2,1996,lemansunionclub72,3201.81,6896,0.46
ligue2,1996,olympiquecharlevilleneufmanilaiglemont,1961.52,4087,0.48
ligue2,1996,perpignanfc,2628.62,4585,0.57
ligue2,1996,sasepinal,1589.67,2270,0.70
ligue2,1996,sportingclubdetoulon83,2879.90,4470,0.64
ligue2,1996,stadebriochin,3646.38,6229,0.59
ligue2,1996,stadelavallois,4097.10,6513,0.63
ligue2,1997,amienssc,3762.00,4917,0.77
ligue2,1997,asbeauvaisoise,2662.71,4590,0.58
ligue2,1997,asnancylorraine,6172.76,17000,0.36
ligue2,1997,asredstar93,2071.38,3937,0.53
ligue2,1997,assaintetienne,7859.48,27455,0.29
ligue2,1997,associationsportivedoriginearmeniennedevalence,3912.95,9881,0.40
ligue2,1997,associationtroyesaubechampagne,5298.52,7948,0.67
ligue2,1997,chamoisniortaisfc,3746.67,8000,0.47
ligue2,1997,cslouhanscuiseaux71,1917.48,3144,0.61
ligue2,1997,fcgueugnon,2861.24,4777,0.60
ligue2,1997,fclorient,7167.95,10000,0.72
ligue2,1997,fcmartigues,1768.00,2496,0.71
ligue2,1997,fcmulhousesudalsace,2589.00,6216,0.42
ligue2,1997,fcsochauxmontbeliard,4299.86,6500,0.66
ligue2,1997,lemansunionclub72,3459.10,5321,0.65
ligue2,1997,losclille,8302.00,13106,0.63
ligue2,1997,nimesolympique,4881.57,9529,0.51
ligue2,1997,ogcnice,3851.43,5764,0.67
ligue2,1997,smcaen,8138.52,13154,0.62
ligue2,1997,sportingclubdetoulon83,2283.19,3446,0.66
ligue2,1997,stadelavallois,3912.00,6764,0.58
ligue2,1997,wasquehalfootball,2299.00,10000,0.23
ligue2,1998,acajaccio,1747.68,3090,0.57
ligue2,1998,amienssc,3519.84,5270,0.67
ligue2,1998,asbeauvaisoise,4656.00,7902,0.59
ligue2,1998,ascannes,2806.79,4180,0.67
ligue2,1998,asredstar93,4251.79,48023,0.09
ligue2,1998,assaintetienne,23054.11,35350,0.65
ligue2,1998,associationsportivedoriginearmeniennedevalence,3610.53,12829,0.28
ligue2,1998,associationtroyesaubechampagne,5830.11,8009,0.73
ligue2,1998,chamoisniortaisfc,3985.32,8450,0.47
ligue2,1998,cssedanardennes,6221.00,13364,0.47
ligue2,1998,eaguingamp,7253.53,11492,0.63
ligue2,1998,fcgueugnon,3144.11,8509,0.37
ligue2,1998,lbchateauroux,7884.53,14347,0.55
ligue2,1998,lemansunionclub72,4289.00,9102,0.47
ligue2,1998,losclille,8271.47,15497,0.53
ligue2,1998,nimesolympique,3908.89,6652,0.59
ligue2,1998,ogcnice,3540.11,7827,0.45
ligue2,1998,smcaen,10833.42,13176,0.82
ligue2,1998,stadelavallois,4961.74,8960,0.55
ligue2,1998,wasquehalfootball,2157.42,9341,0.23
ligue2,1999,acajaccio,1392.68,2654,0.52
ligue2,1999,amienssc,7716.16,9765,0.79
ligue2,1999,ascannes,2434.21,3724,0.65
ligue2,1999,associationsportivedoriginearmeniennedevalence,3259.63,5924,0.55
ligue2,1999,chamoisniortaisfc,4359.74,9801,0.44
ligue2,1999,cslouhanscuiseaux71,1668.26,3274,0.51
ligue2,1999,eaguingamp,8833.26,16433,0.54
ligue2,1999,fcgueugnon,3630.63,5533,0.66
ligue2,1999,fclorient,7455.74,10681,0.70
ligue2,1999,fcsochauxmontbeliard,7325.79,11370,0.64
ligue2,1999,fctoulouse,10819.68,27227,0.40
ligue2,1999,lbchateauroux,6181.32,8022,0.77
ligue2,1999,lemansunionclub72,4786.79,6596,0.73
ligue2,1999,losclille,12200.00,15400,0.79
ligue2,1999,nimesolympique,5165.05,7114,0.73
ligue2,1999,ogcnice,4745.21,8092,0.59
ligue2,1999,smcaen,12139.05,19105,0.64
ligue2,1999,unionsportivecreteil,2308.63,5180,0.45
ligue2,1999,wasquehalfootball,2190.00,12990,0.17
ligue2,2000,acajaccio,1237.11,1759,0.70
ligue2,2000,angerssco,3661.47,6346,0.58
ligue2,2000,asbeauvaisoise,2799.37,3914,0.72
ligue2,2000,ascannes,2161.68,3812,0.57
ligue2,2000,asnancylorraine,6940.63,16693,0.42
ligue2,2000,chamoisniortaisfc,4683.37,10697,0.44
ligue2,2000,fcgueugnon,3077.79,3970,0.78
ligue2,2000,fclorient,6980.32,13085,0.53
ligue2,2000,fcmartigues,1418.53,2043,0.69
ligue2,2000,fcsochauxmontbeliard,12355.37,19345,0.64
ligue2,2000,lbchateauroux,6333.16,8099,0.78
ligue2,2000,lehavreac,8591.42,12060,0.71
ligue2,2000,lemansunionclub72,4241.47,7139,0.59
ligue2,2000,montpellierhsc,9041.95,16761,0.54
ligue2,2000,nimesolympique,5328.21,16400,0.32
ligue2,2000,ogcnice,3393.63,5587,0.61
ligue2,2000,smcaen,10642.84,15694,0.68
ligue2,2000,stadelavallois,4760.89,9007,0.53
ligue2,2000,unionsportivecreteil,2220.37,3401,0.65
ligue2,2000,wasquehalfootball,1414.47,2961,0.48
ligue2,2001,acajaccio,2656.58,4563,0.58
ligue2,2001,amienssc,8044.53,10858,0.74
ligue2,2001,asbeauvaisoise,3943.11,7979,0.49
ligue2,2001,asnancylorraine,4846.89,10678,0.45
ligue2,2001,assaintetienne,15872.58,20442,0.78
ligue2,2001,chamoisniortaisfc,4082.74,10072,0.41
ligue2,2001,fcgueugnon,3345.95,6194,0.54
ligue2,2001,fcistresvillenouvelle,1020.58,1756,0.58
ligue2,2001,fcmartigues,1534.84,2918,0.53
ligue2,2001,grenoblefoot38,5045.63,10131,0.50
ligue2,2001,lbchateauroux,6211.11,10225,0.61
ligue2,2001,lehavreac,9035.00,13831,0.65
ligue2,2001,lemansunionclub72,4364.21,10920,0.40
ligue2,2001,nimesolympique,4151.68,6425,0.65
ligue2,2001,ogcnice,6607.16,14440,0.46
ligue2,2001,rcstrasbourgalsace,9450.42,23770,0.40
ligue2,2001,smcaen,11187.21,17576,0.64
ligue2,2001,stadelavallois,3800.58,7772,0.49
ligue2,2001,unionsportivecreteil,2044.05,6325,0.32
ligue2,2001,wasquehalfootball,1730.53,5807,0.30
ligue2,2002,amienssc,6910.89,9635,0.72
ligue2,2002,asbeauvaisoise,3276.53,6362,0.52
ligue2,2002,asnancylorraine,5598.42,17870,0.31
ligue2,2002,assaintetienne,14934.16,20089,0.74
ligue2,2002,associationsportivedoriginearmeniennedevalence,3596.05,12129,0.30
ligue2,2002,chamoisniortaisfc,4319.21,10520,0.41
ligue2,2002,clermontfootauvergne,6346.89,9405,0.67
ligue2,2002,fcgueugnon,3090.37,6363,0.49
ligue2,2002,fcistresvillenouvelle,1684.53,1998,0.84
ligue2,2002,fclorient,7718.63,11141,0.69
ligue2,2002,fcmetz,13115.37,25913,0.51
ligue2,2002,fctoulouse,10232.00,22555,0.45
ligue2,2002,grenoblefoot38,5133.21,10017,0.51
ligue2,2002,lbchateauroux,7214.84,11596,0.62
ligue2,2002,lemansunionclub72,7360.42,12389,0.59
ligue2,2002,smcaen,9604.26,14853,0.65
ligue2,2002,stadelavallois,3464.42,6891,0.50
ligue2,2002,stadereims,5711.58,7318,0.78
ligue2,2002,uscreteillusitanos,2148.32,4972,0.43
ligue2,2002,wasquehalfootball,1525.47,2990,0.51
ligue2,2003,amienssc,7842.58,11561,0.68
ligue2,2003,angerssco,5409.37,14253,0.38
ligue2,2003,asnancylorraine,6317.74,19790,0.32
ligue2,2003,assaintetienne,21898.26,34797,0.63
ligue2,2003,associationsportivedoriginearmeniennedevalence,2888.26,10298,0.28
ligue2,2003,besanconracingclub,3572.58,8168,0.44
ligue2,2003,chamoisniortaisfc,4467.32,9619,0.46
ligue2,2003,clermontfootauvergne,6156.37,10562,0.58
ligue2,2003,cssedanardennes,9909.89,12716,0.78
ligue2,2003,estactroyes,6260.42,7667,0.82
ligue2,2003,fcgueugnon,3873.68,6294,0.62
ligue2,2003,fcistresvillenouvelle,2102.63,3241,0.65
ligue2,2003,fclorient,7951.47,12792,0.62
ligue2,2003,fcrouen1899,5999.00,10743,0.56
ligue2,2003,grenoblefoot38,5202.89,10057,0.52
ligue2,2003,lbchateauroux,6539.95,8942,0.73
ligue2,2003,lehavreac,8227.16,15582,0.53
ligue2,2003,smcaen,12635.53,20495,0.62
ligue2,2003,stadelavallois,3846.00,7072,0.54
ligue2,2003,uscreteillusitanos,1985.05,5693,0.35
ligue2,2004,amienssc,7124.53,11152,0.64
ligue2,2004,angerssco,4693.21,8145,0.58
ligue2,2004,asnancylorraine,12081.05,18065,0.67
ligue2,2004,chamoisniortaisfc,4447.32,7508,0.59
ligue2,2004,clermontfootauvergne,5044.95,6600,0.76
ligue2,2004,cssedanardennes,9716.53,18628,0.52
ligue2,2004,dijonfco,4799.37,6704,0.72
ligue2,2004,eaguingamp,10568.37,16669,0.63
ligue2,2004,estactroyes,8762.32,18177,0.48
ligue2,2004,fcgueugnon,3741.79,6401,0.58
ligue2,2004,fclorient,8247.58,14255,0.58
ligue2,2004,grenoblefoot38,5063.16,7093,0.71
ligue2,2004,lbchateauroux,6669.47,10627,0.63
ligue2,2004,lehavreac,7388.79,13106,0.56
ligue2,2004,lemansunionclub72,7489.63,11274,0.66
ligue2,2004,montpellierhsc,6644.63,16303,0.41
ligue2,2004,stadebrestois29,7339.79,9773,0.75
ligue2,2004,stadelavallois,4710.00,6973,0.68
ligue2,2004,stadereims,5800.42,8003,0.72
ligue2,2004,uscreteillusitanos,1862.26,2336,0.80
ligue2,2005,amienssc,7553.32,10788,0.70
ligue2,2005,clermontfootauvergne,5027.05,8446,0.60
ligue2,2005,cssedanardennes,11464.74,23130,0.50
ligue2,2005,dijonfco,4790.84,7461,0.64
ligue2,2005,eaguingamp,9347.32,15592,0.60
ligue2,2005,fcgueugnon,4102.68,7038,0.58
ligue2,2005,fcistresouestprovence,3412.95,3978,0.86
ligue2,2005,fclorient,8652.79,14863,0.58
ligue2,2005,fcsete34,2295.53,5590,0.41
ligue2,2005,grenoblefoot38,5811.11,6374,0.91
ligue2,2005,lbchateauroux,6951.79,10766,0.65
ligue2,2005,lehavreac,8789.37,12715,0.69
ligue2,2005,montpellierhsc,5891.79,10860,0.54
ligue2,2005,scbastia,4453.21,10254,0.43
ligue2,2005,smcaen,12866.32,20376,0.63
ligue2,2005,stadebrestois29,6167.11,8290,0.74
ligue2,2005,stadelavallois,4691.79,7882,0.60
ligue2,2005,stadereims,5128.05,6888,0.74
ligue2,2005,uscreteillusitanos,3999.58,6266,0.64
ligue2,2005,valenciennesfc,8609.95,11283,0.76
ligue2,2006,acajaccio,2265.00,5246,0.43
ligue2,2006,amienssc,7841.26,11305,0.69
ligue2,2006,chamoisniortaisfc,4796.16,9053,0.53
ligue2,2006,dijonfco,5149.89,7049,0.73
ligue2,2006,eaguingamp,8899.11,11863,0.75
ligue2,2006,fcgueugnon,3409.21,6947,0.49
ligue2,2006,fcistresouestprovence,4004.05,5961,0.67
ligue2,2006,fclibournesaintseurin,2338.26,4073,0.57
ligue2,2006,fcmetz,12287.79,22680,0.54
ligue2,2006,lbchateauroux,6842.42,11175,0.61
ligue2,2006,lehavreac,10194.11,14786,0.69
ligue2,2006,montpellierhsc,7058.00,18403,0.38
ligue2,2006,rcstrasbourgalsace,15569.79,27102,0.57
ligue2,2006,scbastia,3300.21,5352,0.62
ligue2,2006,smcaen,16202.89,20886,0.78
ligue2,2006,stadebrestois29,5961.63,9508,0.63
ligue2,2006,stadereims,6484.05,8678,0.75
ligue2,2006,toursfc,4379.37,7675,0.57
ligue2,2006,uscreteillusitanos,3512.74,5591,0.63
ligue2,2007,acajaccio,2218.68,4353,0.51
ligue2,2007,amienssc,9427.32,11272,0.84
ligue2,2007,angerssco,6974.00,14100,0.49
ligue2,2007,chamoisniortaisfc,5358.47,9329,0.57
ligue2,2007,clermontfootauvergne63,5368.84,9552,0.56
ligue2,2007,cssedanardennes,9590.16,14840,0.65
ligue2,2007,dijonfco,4830.42,7252,0.67
ligue2,2007,eaguingamp,9059.89,10718,0.85
ligue2,2007,estactroyes,10110.37,18058,0.56
ligue2,2007,fcgueugnon,2832.11,3940,0.72
ligue2,2007,fclibournesaintseurin,2607.95,3385,0.77
ligue2,2007,fcnantes,22771.63,31370,0.73
ligue2,2007,grenoblefoot38,9995.79,19247,0.52
ligue2,2007,lbchateauroux,6520.84,10277,0.63
ligue2,2007,lehavreac,11632.47,15896,0.73
ligue2,2007,montpellierhsc,7247.11,12607,0.57
ligue2,2007,scbastia,2763.32,4465,0.62
ligue2,2007,stadebrestois29,5755.26,9088,0.63
ligue2,2007,stadereims,6862.53,8965,0.77
ligue2,2007,usboulogne,5180.53,7639,0.68
ligue2,2008,acajaccio,2322.95,4556,0.51
ligue2,2008,amienssc,9368.89,11859,0.79
ligue2,2008,angerssco,7398.58,14015,0.53
ligue2,2008,clermontfootauvergne63,5289.53,8034,0.66
ligue2,2008,cssedanardennes,8769.84,15808,0.55
ligue2,2008,dijonfco,4008.79,9111,0.44
ligue2,2008,eaguingamp,9385.53,15529,0.60
ligue2,2008,estactroyes,9810.00,17329,0.57
ligue2,2008,fcmetz,9665.21,17127,0.56
ligue2,2008,lbchateauroux,6316.26,9735,0.65
ligue2,2008,montpellierhsc,9401.58,27481,0.34
ligue2,2008,nimesolympique,9306.47,17495,0.53
ligue2,2008,rclens,29842.21,40032,0.75
ligue2,2008,rcstrasbourgalsace,14193.32,23039,0.62
ligue2,2008,scbastia,2761.32,4275,0.65
ligue2,2008,stadebrestois29,6334.47,8636,0.73
ligue2,2008,stadereims,11531.26,19995,0.58
ligue2,2008,toursfc,6898.21,12696,0.54
ligue2,2008,usboulogne,5767.21,8688,0.66
ligue2,2008,vannesoc,3624.11,7014,0.52
ligue2,2009,acajaccio,2328.16,4654,0.50
ligue2,2009,acarlesavignon,4132.26,7833,0.53
ligue2,2009,angerssco,6591.05,12422,0.53
ligue2,2009,clermontfootauvergne63,4429.84,8101,0.55
ligue2,2009,cssedanardennes,8984.21,18149,0.50
ligue2,2009,dijonfco,5420.53,7456,0.73
ligue2,2009,eaguingamp,10780.63,16801,0.64
ligue2,2009,fcistresouestprovence,2235.42,3058,0.73
ligue2,2009,fcmetz,11232.11,26353,0.43
ligue2,2009,fcnantes,15814.32,23104,0.68
ligue2,2009,lbchateauroux,6407.84,11109,0.58
ligue2,2009,lehavreac,8069.63,10274,0.79
ligue2,2009,nimesolympique,8265.95,12287,0.67
ligue2,2009,rcstrasbourgalsace,11328.79,16814,0.67
ligue2,2009,scbastia,3006.89,5682,0.53
ligue2,2009,smcaen,13199.21,19481,0.68
ligue2,2009,stadebrestois29,7702.11,10058,0.77
ligue2,2009,stadelavallois,6679.26,10448,0.64
ligue2,2009,toursfc,5639.37,11496,0.49
ligue2,2009,vannesoc,4291.05,8540,0.50
ligue2,2010,acajaccio,3438.89,4555,0.75
ligue2,2010,angerssco,6484.68,10576,0.61
ligue2,2010,clermontfootauvergne63,4179.95,6438,0.65
ligue2,2010,cssedanardennes,9016.47,19199,0.47
ligue2,2010,dijonfco,7340.58,14405,0.51
ligue2,2010,estactroyes,9368.42,17093,0.55
ligue2,2010,fcevianthonongaillard,5554.58,12298,0.45
ligue2,2010,fcistresouestprovence,1873.74,2784,0.67
ligue2,2010,fcmetz,9032.42,24482,0.37
ligue2,2010,fcnantes,11439.37,17400,0.66
ligue2,2010,grenoblefoot38,5117.32,6370,0.80
ligue2,2010,lbchateauroux,6141.84,9096,0.68
ligue2,2010,lehavreac,7296.42,9012,0.81
ligue2,2010,lemansfc,10318.42,24375,0.42
ligue2,2010,nimesolympique,6474.05,7567,0.86
ligue2,2010,stadelavallois,5653.68,8395,0.67
ligue2,2010,stadereims,8940.21,17037,0.52
ligue2,2010,toursfc,6108.63,10052,0.61
ligue2,2010,usboulogne,8809.84,12726,0.69
ligue2,2010,vannesoc,3776.89,6215,0.61
ligue2,2011,acarlesavignon,2799.05,4914,0.57
ligue2,2011,amienssc,9573.37,11805,0.81
ligue2,2011,angerssco,6953.42,10443,0.67
ligue2,2011,asmonaco,4601.68,6596,0.70
ligue2,2011,clermontfootauvergne63,5505.11,9814,0.56
ligue2,2011,cssedanardennes,7816.16,11778,0.66
ligue2,2011,eaguingamp,9469.32,15683,0.60
ligue2,2011,estactroyes,10784.74,20346,0.53
ligue2,2011,fcistresouestprovence,2458.26,5280,0.47
ligue2,2011,fcmetz,9412.68,13733,0.69
ligue2,2011,fcnantes,13418.58,28746,0.47
ligue2,2011,lbchateauroux,6148.79,7761,0.79
ligue2,2011,lehavreac,8041.74,16026,0.50
ligue2,2011,lemansfc,8190.26,16083,0.51
ligue2,2011,rclens,21768.84,30961,0.70
ligue2,2011,scbastia,9914.79,14101,0.70
ligue2,2011,stadelavallois,5814.89,8663,0.67
ligue2,2011,stadereims,12851.74,20621,0.62
ligue2,2011,toursfc,5371.21,7734,0.69
ligue2,2011,usboulogne,8221.84,10478,0.78
ligue2,2012,acarlesavignon,2353.95,3711,0.63
ligue2,2012,ajauxerre,5877.47,9156,0.64
ligue2,2012,angerssco,8384.95,16931,0.50
ligue2,2012,asmonaco,5294.47,8058,0.66
ligue2,2012,chamoisniortaisfc,4943.05,8485,0.58
ligue2,2012,clermontfootauvergne63,4075.37,6815,0.60
ligue2,2012,cssedanardennes,5260.32,6802,0.77
ligue2,2012,dijonfco,8707.89,12126,0.72
ligue2,2012,eaguingamp,9526.32,18208,0.52
ligue2,2012,fcistresouestprovence,2339.89,3628,0.64
ligue2,2012,fcnantes,18671.42,36967,0.51
ligue2,2012,gfcoajaccio,1914.16,3645,0.53
ligue2,2012,lbchateauroux,5569.47,7130,0.78
ligue2,2012,lehavreac,8518.26,15552,0.55
ligue2,2012,lemansfc,7763.89,21373,0.36
ligue2,2012,nimesolympique,5641.42,7928,0.71
ligue2,2012,rclens,16179.16,26727,0.61
ligue2,2012,smcaen,10128.58,19751,0.51
ligue2,2012,stadelavallois,4736.16,7698,0.62
ligue2,2012,toursfc,4301.26,11912,0.36
ligue2,2013,acarlesavignon,2179.84,3248,0.67
ligue2,2013,ajauxerre,5638.63,12088,0.47
ligue2,2013,angerssco,8264.79,12487,0.66
ligue2,2013,asnancylorraine,14678.00,19028,0.77
ligue2,2013,cabastia2017,1461.21,3386,0.43
ligue2,2013,chamoisniortaisfc,5074.53,7058,0.72
ligue2,2013,clermontfoot63,3827.95,6825,0.56
ligue2,2013,dijonfco,8272.26,10869,0.76
ligue2,2013,estactroyes,10028.74,17565,0.57
ligue2,2013,fcistresouestprovence,2262.37,3513,0.64
ligue2,2013,fcmetz,13897.53,23506,0.59
ligue2,2013,lbchateauroux,5658.53,13548,0.42
ligue2,2013,lehavreac,7456.74,14325,0.52
ligue2,2013,nimesolympique,5733.32,11711,0.49
ligue2,2013,rclens,31016.47,40740,0.76
ligue2,2013,smcaen,10794.47,20027,0.54
ligue2,2013,stadebrestois29,7608.53,9648,0.79
ligue2,2013,stadelavallois,5549.63,12840,0.43
ligue2,2013,toursfc,6181.26,13035,0.47
ligue2,2013,uscreteillusitanos,2605.42,5457,0.48
ligue2,2014,acajaccio,4182.47,6525,0.64
ligue2,2014,acarlesavignon,1397.26,1995,0.70
ligue2,2014,ajauxerre,6077.05,7870,0.77
ligue2,2014,angerssco,8623.05,16872,0.51
ligue2,2014,asnancylorraine,14919.00,19527,0.76
ligue2,2014,chamoisniortaisfc,4664.47,7442,0.63
ligue2,2014,clermontfoot63,3099.16,5100,0.61
ligue2,2014,dijonfco,8708.58,12036,0.72
ligue2,2014,estactroyes,9659.21,20136,0.48
ligue2,2014,fcsochauxmontbeliard,9289.74,16301,0.57
ligue2,2014,gfcoajaccio,2256.63,3007,0.75
ligue2,2014,lbchateauroux,4975.16,6175,0.81
ligue2,2014,lehavreac,7269.68,11966,0.61
ligue2,2014,nimesolympique,5027.16,7624,0.66
ligue2,2014,stadebrestois29,7557.11,10061,0.75
ligue2,2014,stadelavallois,5582.11,7360,0.76
ligue2,2014,toursfc,5129.47,7389,0.69
ligue2,2014,uscreteillusitanos,2432.89,3707,0.66
ligue2,2014,usorleans,4003.26,4565,0.88
ligue2,2014,valenciennesfc,8127.11,19308,0.42
ligue2,2015,acajaccio,3325.21,3522,0.94
ligue2,2015,ajauxerre,5380.84,9621,0.56
ligue2,2015,asnancylorraine,15108.05,19640,0.77
ligue2,2015,chamoisniortaisfc,3802.53,5612,0.68
ligue2,2015,clermontfoot63,3755.00,6043,0.62
ligue2,2015,dijonfco,8094.68,10698,0.76
ligue2,2015,fcevianthonongaillard,4015.47,6283,0.64
ligue2,2015,fcmetz,13268.74,25003,0.53
ligue2,2015,fcsochauxmontbeliard,8942.21,15634,0.57
ligue2,2015,footballbourgenbresseperonnas01,2112.16,3884,0.54
ligue2,2015,lehavreac,7611.00,14507,0.52
ligue2,2015,nimesolympique,6896.47,14878,0.46
ligue2,2015,parisfc,3265.89,7004,0.47
ligue2,2015,rclens,26288.26,36254,0.73
ligue2,2015,redstarfc,1916.26,6113,0.31
ligue2,2015,stadebrestois29,6887.32,12494,0.55
ligue2,2015,stadelavallois,5444.16,9684,0.56
ligue2,2015,toursfc,4968.53,6829,0.73
ligue2,2015,uscreteillusitanos,2272.37,3426,0.66
ligue2,2015,valenciennesfc,8804.79,16582,0.53
ligue2,2022,amienssc,7560.89,12300,0.61
ligue2,2022,assaintetienne,22217.05,39873,0.56
ligue2,2022,chamoisniortaisfc,2576.21,5446,0.47
ligue2,2022,dijonfco,7539.68,14210,0.53
ligue2,2022,eaguingamp,8839.21,12885,0.69
ligue2,2022,fcannecy,6847.47,12705,0.54
ligue2,2022,fcgbordeaux,21810.42,41591,0.52
ligue2,2022,fcmetz,15571.89,26661,0.58
ligue2,2022,fcsochauxmontbeliard,11999.79,19205,0.62
ligue2,2022,grenoblefoot38,5640.32,14792,0.38
ligue2,2022,lehavreac,12503.84,23561,0.53
ligue2,2022,nimesolympique,2774.42,9462,0.29
ligue2,2022,parisfc,4030.00,10727,0.38
ligue2,2022,paufc,3111.74,3821,0.81
ligue2,2022,quevillyrouenmetropole,3824.11,7963,0.48
ligue2,2022,rodezaf,2220.05,3263,0.68
ligue2,2022,scbastia,10024.63,12529,0.80
ligue2,2022,smcaen,13993.11,19686,0.71
ligue2,2022,stadelavallois,7123.26,8968,0.79
ligue2,2022,valenciennesfc,7928.16,21790,0.36
premierleague,1992,astonvillafc,29593.90,39063,0.76
premierleague,1992,blackburnrovers,16247.95,20305,0.80
premierleague,1992,chelseafc,18754.19,34464,0.54
premierleague,1992,coventrycity,14995.10,24429,0.61
premierleague,1992,crystalpalacefc,15726.24,30115,0.52
premierleague,1992,fcarsenal,24403.14,29739,0.82
premierleague,1992,fceverton,20456.57,35826,0.57
premierleague,1992,fcliverpool,37009.19,44619,0.83
premierleague,1992,fcmiddlesbrough,16723.76,24172,0.69
premierleague,1992,fcsouthampton,15148.48,19654,0.77
premierleague,1992,ipswichtownfc,18184.90,22093,0.82
premierleague,1992,leedsunitedfc,29228.48,34166,0.86
premierleague,1992,manchestercityfc,24697.86,37136,0.67
premierleague,1992,manchesterunitedfc,35131.81,40447,0.87
premierleague,1992,norwichcity,16453.24,20610,0.80
premierleague,1992,nottinghamforest,21909.86,26752,0.82
premierleague,1992,oldhamathletic,12859.14,17106,0.75
premierleague,1992,queensparkrangers,15001.67,21117,0.71
premierleague,1992,sheffieldunited,18801.24,30039,0.63
premierleague,1992,sheffieldwednesday,27263.52,38688,0.70
premierleague,1992,tottenhamhotspur,27877.62,33707,0.83
premierleague,1992,wimbledonfc2004,8405.00,30115,0.28
premierleague,1993,astonvillafc,28969.71,45347,0.64
premierleague,1993,blackburnrovers,17414.14,21462,0.81
premierleague,1993,chelseafc,19211.14,37064,0.52
premierleague,1993,coventrycity,13563.71,17020,0.80
premierleague,1993,fcarsenal,30492.05,36203,0.84
premierleague,1993,fceverton,22911.71,38157,0.60
premierleague,1993,fcliverpool,38503.48,44601,0.86
premierleague,1993,fcsouthampton,14778.00,19300,0.77
premierleague,1993,ipswichtownfc,16410.57,22559,0.73
premierleague,1993,leedsunitedfc,34506.19,41125,0.84
premierleague,1993,manchestercityfc,26334.14,35155,0.75
premierleague,1993,manchesterunitedfc,44244.43,44751,0.99
premierleague,1993,newcastleunited,33791.95,36388,0.93
premierleague,1993,norwichcity,18178.76,21181,0.86
premierleague,1993,oldhamathletic,12568.52,16708,0.75
premierleague,1993,queensparkrangers,14132.95,21267,0.66
premierleague,1993,sheffieldunited,19455.62,30044,0.65
premierleague,1993,sheffieldwednesday,27186.67,34959,0.78
premierleague,1993,swindontownfc,15034.95,18102,0.83
premierleague,1993,tottenhamhotspur,27255.19,33130,0.82
