source_id,source_csv_file,league_name,season_year,num_total_teams,num_total_games,num_null_attendance_games,pct_null_attendance_games,is_valid_url,is_double_rounded,is_valid_attendance,has_all_teams_files
dd7590d2cadd46efe10a886d93ea90144b3cbbc22f4e43553276ad2e4156b5da,ligue1_2004_standings.csv,ligue1,2004,20,380,0,0.0,True,True,True,True
e726be6673518465dd9317ae7008c9e1d680403a862491ace5a228df22d3f770,laliga2_2014_standings.csv,laliga2,2014,22,462,2,0.43,True,True,True,True
5b30d12d457808bd61751747832e394f3f7a46db70a2c0c0c9d63f0c8af1809a,laliga2_2013_standings.csv,laliga2,2013,22,462,1,0.22,True,True,True,True
3661fb7f6a8cd8589dd0b4d506971af91e1883b52cd5b0b51147e8a735d55366,laliga2_2009_standings.csv,laliga2,2009,22,462,0,0.0,True,True,True,True
c193f466154edfe7b50277cb3ecfd0dffcd5b3fa51fac3fb17171d8867eed797,laliga2_2008_standings.csv,laliga2,2008,22,462,0,0.0,True,True,True,True
a05664a71dc209f285bc0f33094747d57c457f92559916c928bd3184de5947ca,laliga2_2007_standings.csv,laliga2,2007,22,462,0,0.0,True,True,True,True
69901a2ea387aa7998ddd844fe6301d5c7cf7fef8742f7f6c8627a736589813d,laliga2_2024_standings.csv,laliga2,2024,22,462,0,0.0,True,True,True,True
407cbfbc4364a31f69f83be3f97cbe3da156295c4da9f57a06e20b02bd45e20a,laliga2_2020_standings.csv,laliga2,2020,22,462,456,98.7,True,True,False,True
1f7cea72307fa289d2cfbacef54198d3374f7e55391752f1b0f687b059c5825c,laliga2_2019_standings.csv,laliga2,2019,22,462,122,26.41,True,True,False,True
ed88afcb0d337cf7dccd87c72b5732dd32a74f533b3c84b580c3810e7a3c8748,laliga2_2010_standings.csv,laliga2,2010,22,462,0,0.0,True,True,True,True
dbc781cc277cef616e0f30e1d910ae626931be736720f58940b5424553270b92,laliga2_2012_standings.csv,laliga2,2012,22,462,0,0.0,True,True,True,True
846be6629994a4d9892a5a06ea215d2062d35435f78987b44180ad1e8bd348f9,laliga2_2017_standings.csv,laliga2,2017,22,462,0,0.0,True,True,True,True
18bf7a565bbedce29ad27b0d49087dbcceb346c313506430a0fdb91d50285e41,laliga2_2016_standings.csv,laliga2,2016,22,462,0,0.0,True,True,True,True
83fccbe8e2888dd3bc98a78e1af995daa01c2243ddb404f503a5cd01c91580e2,laliga2_2022_standings.csv,laliga2,2022,22,462,0,0.0,True,True,True,True
a3ba4e615793bae8ebc471efd75070b179d1ebc5b95216da784471973ccb786f,laliga2_2021_standings.csv,laliga2,2021,22,462,0,0.0,True,True,True,True
a76e24f21668f776acb392947bb6ba677ae4a4c5fabf115a79675e7ec9f9a717,laliga2_2018_standings.csv,laliga2,2018,22,462,21,4.55,True,True,True,True
acbaf32dba7f1a061317ae4067e6d73f504deae9ae6e831f846d51802e701dd5,laliga2_2015_standings.csv,laliga2,2015,22,462,0,0.0,True,True,True,True
5158baca092d3dadc8332709788907efa134660ab86e1c9b5f78955374804c88,laliga2_2023_standings.csv,laliga2,2023,22,462,1,0.22,True,True,True,True
6924aab08fcf60630840326d83dbfbaad2401204fdbd8b1180f233ad6991ce28,laliga2_2011_standings.csv,laliga2,2011,22,462,0,0.0,True,True,True,True
87fcbdc892499c2cd86e36bce5ae041a2938d61bd5a8286f5a3dd3d6fbaa150a,campeonatobrasileiroserieb_2014_standings.csv,campeonatobrasileiroserieb,2014,20,380,4,1.05,True,True,True,True
43f1ff77ce90116fc7470287a303847d5c52b95b6dcb73f81657bf25526fbbb3,campeonatobrasileiroserieb_2013_standings.csv,campeonatobrasileiroserieb,2013,20,380,0,0.0,True,True,True,True
62e03940b423dbefb15d00ed3af89d02d47a0b0e98704beba65daf961de24b49,campeonatobrasileiroserieb_2009_standings.csv,campeonatobrasileiroserieb,2009,20,380,28,7.37,True,True,False,True
2eaf7e601bba52449ea3b219db763348ed516178ae2dcb816be4ab11bf52260b,campeonatobrasileiroserieb_2024_standings.csv,campeonatobrasileiroserieb,2024,20,380,4,1.05,True,True,True,True
34cccc8209d3a8e6437aff72756936466f4cd0594e069a1947729d1496219070,campeonatobrasileiroserieb_2020_standings.csv,campeonatobrasileiroserieb,2020,20,380,380,100.0,True,True,False,True
c9bd837eb8af8c25ecbb8f73c2d49196338a5e62ea3b51cca7c23c5abd00cdb9,campeonatobrasileiroserieb_2019_standings.csv,campeonatobrasileiroserieb,2019,20,380,1,0.26,True,True,True,True
b8ee4bf3c997cde1bee82c0244a3c64c9722b917a91109bbb440a6cb9a1442c3,campeonatobrasileiroserieb_2010_standings.csv,campeonatobrasileiroserieb,2010,20,380,0,0.0,True,True,True,True
4aebbf0a943d42f17625614fff4168aacd2b89940c9c349beada67302ef34ca3,campeonatobrasileiroserieb_2012_standings.csv,campeonatobrasileiroserieb,2012,20,380,2,0.53,True,True,True,True
05dae4822b8e59f53e36ee34a9486eb07834b9501db582f95b97a26aca0a8bdf,campeonatobrasileiroserieb_2017_standings.csv,campeonatobrasileiroserieb,2017,20,380,11,2.89,True,True,True,True
b5323ad29ea18c7827c95e865ea976aac4c9ea5f428db5a41ecb9d0575649e22,campeonatobrasileiroserieb_2016_standings.csv,campeonatobrasileiroserieb,2016,20,380,1,0.26,True,True,True,True
4e0ca8d5a358bb6dd2d5c625abf900eda80dd46ed19d97145c79a9c5c0138f4b,campeonatobrasileiroserieb_2022_standings.csv,campeonatobrasileiroserieb,2022,20,380,2,0.53,True,True,True,True
0c9bef8b84c582e8e9434d148162f3d7fe41a69a124571629d7301ab08804957,campeonatobrasileiroserieb_2021_standings.csv,campeonatobrasileiroserieb,2021,20,380,247,65.0,True,True,False,True
7d21a980a3df05659cd20518d4eb4baa86d2b20a22117e538d0c1e07e8c93a32,campeonatobrasileiroserieb_2018_standings.csv,campeonatobrasileiroserieb,2018,20,380,8,2.11,True,True,True,True
7ef362ba321e037e70a2ef7a9f8aeeacacbbd0863ff8b272bc09833b9ebf61d4,campeonatobrasileiroserieb_2015_standings.csv,campeonatobrasileiroserieb,2015,20,380,3,0.79,True,True,True,True
4f510371490d84874f464739bf958caf7d9f2cd71be8985bd0c6b17c3e938b5d,campeonatobrasileiroserieb_2023_standings.csv,campeonatobrasileiroserieb,2023,20,380,6,1.58,True,True,True,True
cf7dbb9d022607a12eecaf21827082b3d33d3b7c6dc4ace37628c9fe9419f273,campeonatobrasileiroserieb_2011_standings.csv,campeonatobrasileiroserieb,2011,20,380,0,0.0,True,True,True,True
7ecfbab0094dda5a4939fdfcba8e9243eb4bb7e3194b9af0872791771fe87802,ligaportugal_2000_standings.csv,ligaportugal,2000,18,306,1,0.33,True,True,True,True
394a4d576614548a16179f12db19b674eccf927a618d87bf2b3ca097930bfe78,ligaportugal_2014_standings.csv,ligaportugal,2014,18,306,0,0.0,True,True,True,True
3b8ee5823c5484028a17248a81179c76d037296d1bd1e7f850e9dd446180c8d7,ligaportugal_2013_standings.csv,ligaportugal,2013,16,240,1,0.42,True,True,True,True
32b9d24f6b2a3445dda31893387f152a738ad85c6739c6e763705cbd42397a0e,ligaportugal_1999_standings.csv,ligaportugal,1999,18,306,0,0.0,True,True,True,True
f87a9802c48720a269e3a6ba0e2558b0b47d489f2a82b8d6c3a2e15fb1e7a5c3,ligaportugal_2003_standings.csv,ligaportugal,2003,18,306,58,18.95,True,True,False,True
e8dc3385b5abc768dea69ade29c008748825ff6ae86d3941da8ca33607391538,ligaportugal_1998_standings.csv,ligaportugal,1998,18,306,0,0.0,True,True,True,True
6f3e9b0b27f78fb32f1331239457b05b34537bbd7786d96da6d21c5377f665ec,ligaportugal_2002_standings.csv,ligaportugal,2002,18,306,123,40.2,True,True,False,True
e7da0d5c554ef8b0585477b513ba9ef5af90dc07743b0c4439ff4675e8f98b27,ligaportugal_2009_standings.csv,ligaportugal,2009,16,240,0,0.0,True,True,True,True
8f8df87bd980b03acf7e0422db1cdcb09fea99bb4dfecab871e51a45345b2690,ligaportugal_2008_standings.csv,ligaportugal,2008,16,240,0,0.0,True,True,True,True
dc51862712d25877c557382a7821e98fe8b351b5745b014e025096bc588d25aa,ligaportugal_2007_standings.csv,ligaportugal,2007,16,240,0,0.0,True,True,True,True
933a6db327567a4b01f4da684ef5973c45548640639ffed57c050b883c45c65a,ligaportugal_1997_standings.csv,ligaportugal,1997,18,306,0,0.0,True,True,True,True
3d1d9f2f16d1849313dfc869a246e2a895589910df74939ff3e2212e2400d7f5,ligaportugal_2024_standings.csv,ligaportugal,2024,18,306,1,0.33,True,True,True,True
bddc35dab303a21f641a9883281846de471ae45d3d07bb07e3182487a56a929c,ligaportugal_2020_standings.csv,ligaportugal,2020,18,306,301,98.37,True,True,False,True
919bccc5516626a7f94a7d184514a2dd239d761353322e502963338ec923ffd6,ligaportugal_2019_standings.csv,ligaportugal,2019,18,306,90,29.41,True,True,False,True
f9045b7e56d76b62a0120702bc380265225ea990c7338869e5a96a3ede446bc8,ligaportugal_2010_standings.csv,ligaportugal,2010,16,240,0,0.0,True,True,True,True
dfde59aa71c2581f77e28211f819fe1287fa44589c6633f271d80c1299814e35,ligaportugal_2012_standings.csv,ligaportugal,2012,16,240,1,0.42,True,True,True,True
63397fb751ec96790f7eef6110802d1e3f786ce3617245d40206a58fd1dc4566,ligaportugal_2017_standings.csv,ligaportugal,2017,18,306,0,0.0,True,True,True,True
2e200534a5135d59fa6624ca1f0c584d47a02e28fc4d9846c0470b6215a5e40a,ligaportugal_2016_standings.csv,ligaportugal,2016,18,306,0,0.0,True,True,True,True
f01855fd6a8b5c3ecb34f976fcf7d41276f7dcc01d55f50fb848c09328ffc05a,ligaportugal_2022_standings.csv,ligaportugal,2022,18,306,0,0.0,True,True,True,True
155d89fb7c01b33481b34157157e4c1492101a5657cd96a09b3010903819a1f7,ligaportugal_2021_standings.csv,ligaportugal,2021,18,306,1,0.33,True,True,True,True
3c7aa3b6447b88873b0a5558befa2c5cdcfae159729f9b797b6d010ba4744af7,ligaportugal_2006_standings.csv,ligaportugal,2006,16,240,0,0.0,True,True,True,True
5642d544894f414fc30675e2c2407cb79e170fe0d173f5ea67c9c89a3a985a89,ligaportugal_2018_standings.csv,ligaportugal,2018,18,306,0,0.0,True,True,True,True
88a01edf275b0bd9a4afd0fe0699510070b6ca077648de71156c279b368258c9,ligaportugal_2001_standings.csv,ligaportugal,2001,18,306,1,0.33,True,True,True,True
7d51064f28b3f4ad363b749f1f746d9e156ba861aefc3853c7aeb79591b4f9f5,ligaportugal_2015_standings.csv,ligaportugal,2015,18,306,0,0.0,True,True,True,True
fb4eb2c56e1d3f966335653b8fe2af17359a4f6315d42458e332b90556445055,ligaportugal_1996_standings.csv,ligaportugal,1996,18,306,0,0.0,True,True,True,True
9a4db9533b77bcdc7ef4038602b7e4211ed63d2d5d09780244bb4904ebb3c2a3,ligaportugal_2023_standings.csv,ligaportugal,2023,18,306,0,0.0,True,True,True,True
91aa3c0de41b19ecad920a37bddbac063f01499ed11b99dcafa153f294dbe2e2,ligaportugal_2011_standings.csv,ligaportugal,2011,16,240,0,0.0,True,True,True,True
45be3baf0a7626c585ce3857bc0565bbeb7ae3753160a5e731c52e9160778cf2,ligaportugal_2005_standings.csv,ligaportugal,2005,18,306,0,0.0,True,True,True,True
017f5f305bbbcdeba52770965418e444dab8b786769654c94f194b02e506eac6,ligaportugal_2004_standings.csv,ligaportugal,2004,18,306,0,0.0,True,True,True,True
679ba87eb8d9fccca352209b87d685b5284597dc9fdbb5f143f45ca61dc44959,campeonatobrasileiroseriea_2014_standings.csv,campeonatobrasileiroseriea,2014,20,380,5,1.32,True,True,True,True
5438eec125e0367102c0aad88ef8c10bbca01a18d9ef973237f0ae204ef0146a,campeonatobrasileiroseriea_2013_standings.csv,campeonatobrasileiroseriea,2013,20,380,0,0.0,True,True,True,True
8fd2991febeea9c91d65ad891c0ac126af9628b3a4b4ad0836b9c88edfedee14,campeonatobrasileiroseriea_2009_standings.csv,campeonatobrasileiroseriea,2009,20,380,6,1.58,True,True,True,True
9f4f357e16143342eadc73f002d59721a39b1b43ccc7605cd5ca14f7f851f10f,campeonatobrasileiroseriea_2008_standings.csv,campeonatobrasileiroseriea,2008,20,380,217,57.11,True,True,False,True
444d9a330bfc93f3e71375a85a038ff6760361b9ad88fd0ac1a26d5cb7667204,campeonatobrasileiroseriea_2007_standings.csv,campeonatobrasileiroseriea,2007,20,380,4,1.05,True,True,True,True
950f2f2bbfdb910de7936a4aab5d1cb9463085f9cadbdb26adbfd68226955c84,campeonatobrasileiroseriea_2024_standings.csv,campeonatobrasileiroseriea,2024,20,380,4,1.05,True,True,True,True
96bb3750b1a9abb7c2126690db90dc6d656486f3edb2bbad1b150f2782700b4d,campeonatobrasileiroseriea_2020_standings.csv,campeonatobrasileiroseriea,2020,20,380,380,100.0,True,True,False,True
2dc7694fa40b7c237b933f937980f9f7e53193f5483792d9db5e7fc85fe6bc1b,campeonatobrasileiroseriea_2019_standings.csv,campeonatobrasileiroseriea,2019,20,380,0,0.0,True,True,True,True
70e4066993876e2f5f0e1ef4650ea584fa944f54987afacefe32437dfd578ded,campeonatobrasileiroseriea_2010_standings.csv,campeonatobrasileiroseriea,2010,20,380,1,0.26,True,True,True,True
a004b7e37a079c7ad374a97a91ef4483ffa0c91b7f12f99a34923b22eaa37085,campeonatobrasileiroseriea_2012_standings.csv,campeonatobrasileiroseriea,2012,20,380,0,0.0,True,True,True,True
8cacf6f2911bc59296b92d6a34155545cdc8587475998436f8ef76cf8c6162b0,campeonatobrasileiroseriea_2017_standings.csv,campeonatobrasileiroseriea,2017,20,380,3,0.79,True,True,True,True
52d3625ed34f22ef3201d018307d1d09443b9af0b39c07b660d83307f60b13d8,campeonatobrasileiroseriea_2016_standings.csv,campeonatobrasileiroseriea,2016,20,380,1,0.26,True,True,True,True
cccfa87dd2f5437287142a7b17f6cdf05c33c419c0d1ab951a32804f00ab886f,campeonatobrasileiroseriea_2022_standings.csv,campeonatobrasileiroseriea,2022,20,380,3,0.79,True,True,True,True
14a7e5dcec2ac16032d966cad74ed708a7d556d4a6c7cf52b4eaaa64e757ef44,campeonatobrasileiroseriea_2021_standings.csv,campeonatobrasileiroseriea,2021,20,380,218,57.37,True,True,False,True
ba11e4cb38be1ba34f24657549246abd3ded6395e074b6690fc953d007766f58,campeonatobrasileiroseriea_2006_standings.csv,campeonatobrasileiroseriea,2006,20,380,297,78.16,True,True,False,True
ee7fdfd329b39a0c48f198e268709c830560b1b0603bfc386873b8f34227aa7f,campeonatobrasileiroseriea_2018_standings.csv,campeonatobrasileiroseriea,2018,20,380,0,0.0,True,True,True,True
acc3421833ea4fb802d4e3b9d1978c08b1e9a6679540aedbad4bfe9b126866b7,campeonatobrasileiroseriea_2015_standings.csv,campeonatobrasileiroseriea,2015,20,380,6,1.58,True,True,True,True
4e984532abb90bb24d86a28063d578a085f3cae1a955f149e94149811a06f3c2,campeonatobrasileiroseriea_2023_standings.csv,campeonatobrasileiroseriea,2023,20,380,12,3.16,True,True,True,True
9e81c36c6ae8ee46ac5968d72934646697bcb8c0ee2f916fa9e510f314db01e9,campeonatobrasileiroseriea_2011_standings.csv,campeonatobrasileiroseriea,2011,20,380,2,0.53,True,True,True,True
be17102d76a30344b0ee6acf8394a7abd5917c1f073a48b0c7eb87af1f7ec244,bundesliga_2000_standings.csv,bundesliga,2000,18,306,0,0.0,True,True,True,True
81aec5fa6cdc7ce307a0b754e758495391c224001bfd2df93c351af155c8339e,bundesliga_2014_standings.csv,bundesliga,2014,18,306,0,0.0,True,True,True,True
592124d47311529afa879620947d75f2ef0e8e48aa408c543c5400df395a2903,bundesliga_2013_standings.csv,bundesliga,2013,18,306,0,0.0,True,True,True,True
982a024d5f824e59ac658ad8e4296d67afd667fd83e6a0eb79c5cbd8ea0ed389,bundesliga_1995_standings.csv,bundesliga,1995,18,306,0,0.0,True,True,True,True
e8d2b2360a60afed5a15bb6f4958438c9e4bac2b775d57e2d1ee9369466b1d4c,bundesliga_1999_standings.csv,bundesliga,1999,18,306,0,0.0,True,True,True,True
03c10c5f8229dd384f2c133fdc9eabb9610c3ea3d90769c0c41e8b7ca019cf6c,bundesliga_2003_standings.csv,bundesliga,2003,18,306,0,0.0,True,True,True,True
baad44d625369452936a1aa6cc3a59c7d627c4b83d795ffb4472037a18ca73d2,bundesliga_1998_standings.csv,bundesliga,1998,18,306,0,0.0,True,True,True,True
ebcbda31693008553be728baf68a4cee69118ebecf54636673027c48cfd222cb,bundesliga_2002_standings.csv,bundesliga,2002,18,306,0,0.0,True,True,True,True
089afbe7c591ba8c8f52bd396f86c830cc45752605c92d2c844afaa45a8e31b6,bundesliga_2009_standings.csv,bundesliga,2009,18,306,0,0.0,True,True,True,True
5ad7b9c44eb0a2b3f9d624227578d3fb293a11eaca32611eeee20624ead4b1bf,bundesliga_2008_standings.csv,bundesliga,2008,18,306,0,0.0,True,True,True,True
eac90dcf550bd3eb17ed9f664f910617e70378fe3672d76cbc1ac6fa089df40e,bundesliga_2007_standings.csv,bundesliga,2007,18,306,0,0.0,True,True,True,True
654c700cd8854d0e903f25aa35b7e2b08769cefa8c3f53f4c5703525040e6b14,bundesliga_1997_standings.csv,bundesliga,1997,18,306,0,0.0,True,True,True,True
ec734d156032d0c4efd28e7dd38869896a3d6b72be3203c3a0c565655f61018b,bundesliga_1992_standings.csv,bundesliga,1992,18,306,0,0.0,True,True,True,True
92e40cb6f8d68f44cab8a703512e90a2cb9b72e9e43f25a571f030d7f39d89b3,bundesliga_2024_standings.csv,bundesliga,2024,18,306,0,0.0,True,True,True,True
51f59a8e03b69573723247d87ffba2453e5dc6c789b5a329e3df723edfd692ac,bundesliga_2020_standings.csv,bundesliga,2020,18,306,271,88.56,True,True,False,True
d248f7b193b53165b47e60fff242c259e23ddf3ef33585d90a8940a432626519,bundesliga_2019_standings.csv,bundesliga,2019,18,306,83,27.12,True,True,False,True
50cca98b61ad39c5fbd8fdf7dc954343eb31a2c82fb02acb7ed9283a011c90a8,bundesliga_2010_standings.csv,bundesliga,2010,18,306,0,0.0,True,True,True,True
51eec01f6724516cad589bc98b2ee826e24ef3c0e03156e02ffe07ef61d30f50,bundesliga_1994_standings.csv,bundesliga,1994,18,306,0,0.0,True,True,True,True
37307e2395c1bcbf59f948c14d30929455b2770db56857e0a31ea728cdddda69,bundesliga_1991_standings.csv,bundesliga,1991,20,380,0,0.0,True,True,True,True
31993bf857a9a29d87aab33984f2b7c3b548a1f54a8997b897876a3fe8af761a,bundesliga_2012_standings.csv,bundesliga,2012,18,306,0,0.0,True,True,True,True
7f64c3d92aec55843454a4ef35830aea75dc48f32cad310ab2f8d4f0a8095f69,bundesliga_2017_standings.csv,bundesliga,2017,18,306,0,0.0,True,True,True,True
a30c8aa74c628adb226f40a1dcf61813b7a97cff8d7e8b76baf5d9c9cc06607b,bundesliga_1990_standings.csv,bundesliga,1990,18,306,0,0.0,True,True,True,True
bee72a7b3295320ece4015fb9243796007203afc1beb1ec9aeb551e87252d916,bundesliga_2016_standings.csv,bundesliga,2016,18,306,0,0.0,True,True,True,True
ce6a428d75481fb3f8c383216cda82e4d344b3622107de3df7f279b4b0910eb4,bundesliga_2022_standings.csv,bundesliga,2022,18,306,0,0.0,True,True,True,True
7d7a8770f590c64b370afbbe95179f0bc612fcd94c96385cd131809cf34f2ffe,bundesliga_2021_standings.csv,bundesliga,2021,18,306,18,5.88,True,True,False,True
3c7f696f45dbadfe1c608cbb369e0e0ad553bd0768a86a9423aacb5130c5eede,bundesliga_2006_standings.csv,bundesliga,2006,18,306,0,0.0,True,True,True,True
915afa3f6080c51f8bc0a0f058dcafa95db21e4e890a87eb096fa7611718a18d,bundesliga_2018_standings.csv,bundesliga,2018,18,306,0,0.0,True,True,True,True
e63c5e547eb1f894ba68980e609076980525eeaa322d708ec874cdac25b8372e,bundesliga_2001_standings.csv,bundesliga,2001,18,306,0,0.0,True,True,True,True
74a41de27fd14050e1b5c8db053630d034c6ae9d590f257217ded524ed2200f4,bundesliga_2015_standings.csv,bundesliga,2015,18,306,0,0.0,True,True,True,True
829cc7c8b244700a938f612b2c9e049573e9b739bc86e9ff3825b0713c77cddb,bundesliga_1996_standings.csv,bundesliga,1996,18,306,0,0.0,True,True,True,True
646fe76b04be4853c6736465d168781ba81e09523ec4313ac79fb377bf8608a7,bundesliga_2023_standings.csv,bundesliga,2023,18,306,0,0.0,True,True,True,True
74cfab48830c2e895398da769d3edae1623725c135a0b38dbc1d624e7c1dfd6a,bundesliga_2011_standings.csv,bundesliga,2011,18,306,0,0.0,True,True,True,True
eac5b2bde9a81e07852f2dff049434ae3e434359284a77b366751dce14de908d,bundesliga_2005_standings.csv,bundesliga,2005,18,306,0,0.0,True,True,True,True
9559bad696f31a06cbc6844c3edb35e8fdc976a647f495c6e18e9ef559d4dee7,bundesliga_1993_standings.csv,bundesliga,1993,18,306,0,0.0,True,True,True,True
f0a99a3f08fb909bb5c678e90b280a944c590a637ae0a84315e55eb6b0bddff2,bundesliga_2004_standings.csv,bundesliga,2004,18,306,0,0.0,True,True,True,True
f713d97f26ff96fcba9e2474cd39057db24b231acb83f64e313e9e1fdbc2edea,j2league_2014_standings.csv,j2league,2014,22,462,0,0.0,True,True,True,True
f2c69e2f1fb2dbd24068fc5e320b8d499a2930cda1849b221fe7d68e4293c16e,j2league_2013_standings.csv,j2league,2013,22,462,0,0.0,True,True,True,True
b9f5c619d7e53a80a9d61559ba08b66f2d5852b84ead5d108c44d30b43e7d605,j2league_2024_standings.csv,j2league,2024,20,380,0,0.0,True,True,True,True
231c5644773aa002bce66e366fa92a21344ed2e43d1e6e5f4cf6032b60468db0,j2league_2020_standings.csv,j2league,2020,22,462,25,5.41,True,True,False,True
440895b9dcc783dff09a43aba52e1694ad20e94703dabd4f31264b5bc20cbf8b,j2league_2019_standings.csv,j2league,2019,22,462,0,0.0,True,True,True,True
11905c18961f943d5b72222022256b3b7721aef2137e271971e128dfaec7e68a,j2league_2010_standings.csv,j2league,2010,19,342,0,0.0,True,True,True,True
107de97ffcc6b5da3fe8119d7e8b916b991a0f2664a194260878ea73d0ad0682,j2league_2012_standings.csv,j2league,2012,22,462,0,0.0,True,True,True,True
75967ed7a7c55a3bb9cf8216e38d4f9d641be3926f3483bdbdea29909442cf95,j2league_2017_standings.csv,j2league,2017,22,462,0,0.0,True,True,True,True
b3117810c11ac27ec3e12245b0f57f954436852d27aa7ee6789906cd8056a948,j2league_2016_standings.csv,j2league,2016,22,462,0,0.0,True,True,True,True
0777d8ae369accd0b800087c24b0991a541b9e1222d3362919e082e2df5eb1b0,j2league_2022_standings.csv,j2league,2022,22,462,0,0.0,True,True,True,True
8a37629958130f0b7752e4edc0267d5649654f9b7549bceeb15922204ff3113b,j2league_2021_standings.csv,j2league,2021,22,462,12,2.6,True,True,True,True
062eccd1fd7d3add2bb563b67f62f94ad6051b6ee5ddd950923ef2f8951e8e0c,j2league_2018_standings.csv,j2league,2018,22,462,0,0.0,True,True,True,True
9bb34f03df2eaf68299c6fb6e17d851935249f0aa7f88b305b276fcb44023805,j2league_2015_standings.csv,j2league,2015,22,462,0,0.0,True,True,True,True
6ac9057a552c574f897d6e87d9037408e06feaf3c02a9a42886435d85f7ef277,j2league_2023_standings.csv,j2league,2023,22,462,0,0.0,True,True,True,True
1816fed4f5efa886368a82d3d2c8fec6059fa7924b503227dbbc6c18064256e6,j2league_2011_standings.csv,j2league,2011,20,380,0,0.0,True,True,True,True
